C:\Windows\SYSTEM32\AudioSes.DLL,f474b0af678a6c486d382bce5fa770bceb1b93c3,valid,unk,
C:\Windows\System32\AboveLockAppHost.dll,43f1c703d691de72582027cd6ae44664ff0a988f,valid,unk,
C:\Windows\system32\negoexts.DLL,653a23a012d4bb697263f4968f450ff310fd9580,valid,unk,
C:\Windows\system32\scecli.DLL,a840c992bf38828036f7a58a8d834da91fd1f009,valid,unk,
C:\Windows\system32\CRYPTSP.dll,03aaa61cfdd8c9830383dee534fc984ef0b815f7,valid,unk,
C:\Windows\system32\kerberos.DLL,fb9edf576e2f49fe28f56450172686c6ce26cbce,valid,unk,
C:\Windows\System32\FunDisc.dll,2b8169f51640dd68cd56e5c9ca88dc52fae763d2,valid,unk,
C:\Windows\System32\IMM32.dll,2979bb5d7383bc572782a5c8d913686342c45fd3,valid,unk,
C:\Windows\system32\FirewallAPI.DLL,9f61732bd6f8bb7408150e570d024d39ff20d045,valid,unk,
C:\Windows\System32\msvcp_win.dll,09c6a238c7b2936207f261562079a327aa9ff34e,valid,unk,
C:\Program Files\Waves\IntelOpenVINO\tbbmalloc.dll,001a4290e011fc1c7deaee0c57951bf293f70b83,valid,unk,
C:\Windows\SYSTEM32\DPAPI.DLL,5d376f21549dc1c471f92d5da21b0658cf1bed5a,valid,unk,
C:\Windows\System32\oobe\UserOOBEBroker.exe,f18205110bc6894f0f76e1349a4806b2a69b20bf,valid,unk,
c:\windows\system32\BrokerLib.dll,156c23379401e3125a54fdaee208275390a70277,valid,unk,
C:\Windows\SYSTEM32\bitsigd.dll,b671dfb4aa05409b08a85204ffbf51fc52436bfe,valid,unk,
c:\windows\system32\DPAPI.DLL,5d376f21549dc1c471f92d5da21b0658cf1bed5a,valid,unk,
C:\Users\huoji\AppData\Local\Microsoft\OneDrive\23.061.0319.0001\Qt5Qml.dll,4945da7f4146db97aef6145963c7b14eaa5d7284,valid,unk,
C:\Windows\System32\combase.dll,fd836632599630af91063d61c476e51b5179ee47,valid,unk,
C:\Windows\System32\wpc.dll,c1e904af3a12cc7685c5ed20b3bb0ff06df8c6c4,valid,unk,
C:\Windows\System32\TaskSchdPS.dll,9c82f23b53d4990f45786dd0f8c4af56fa7eb057,valid,unk,
C:\Windows\system32\DPAPI.DLL,5d376f21549dc1c471f92d5da21b0658cf1bed5a,valid,unk,
C:\Windows\system32\KerbClientShared.dll,e0e0a81d141c271fd8179d4e5cf8a833c7bed781,valid,unk,
C:\Windows\System32\WINTRUST.DLL,9325dd5ced6cc5738920f1f76841cf3508aded28,valid,unk,
C:\Windows\system32\cryptdll.dll,6476632674dd32637c2b28ba2fb9ff1ee7722554,valid,unk,
C:\Windows\system32\Wlanapi.dll,600d9731e72cfe60e9be98169581afa4198b9b9b,valid,unk,
C:\Windows\system32\msv1_0.DLL,179d12ea9ac4f734dc40475e27b27e43e9b87dea,valid,unk,
C:\Windows\system32\netlogon.DLL,71f9e0ef7b145619006c7a5e6e2c0c76e0bbc058,valid,unk,
c:\windows\system32\UpdatePolicy.dll,32303e52fbff36e7c7b727d53762ff288bcc5230,valid,unk,
c:\windows\system32\sessenv.dll,dafc41bfa8f890df174c0d8fcb86d1df77c0f04c,valid,unk,
C:\Windows\system32\SmartCardBackgroundPolicy.dll,77b5d646cd56da67db20b43a5cae59ef67416cdf,valid,unk,
C:\Windows\System32\ntlanman.dll,7086b0321e283102afc4a7b2cd16d208cc3ff0e7,valid,unk,
C:\Windows\system32\logoncli.dll,d7522ea3290cd3dbb6cc13cc5cb455ff23f7e7b0,valid,unk,
C:\Windows\System32\deviceassociation.dll,2e2bfb3ba9945134caf6eee44369694b690c02f6,valid,unk,
